¿Cuánto le administró?
Yo creo que se le hizo todo.
Venía bien neto el metro.
Yo lo estoy esperando como 20 minutos al metro.
¿Un poco?
Y en cada una se va a parar.
More.
¿Usted por dónde llega?
Le sumo el inventario inicial de promoción y proceso.
Y le ofrece el inventario final de producción y proceso.
¿Por qué le dijiste?
Estamos diciendo que es un producto en proceso.
Carlos ya transfió la cara y ahora me queda claro que es un proceso que ya estaba terminado.
A ver, maestro, dijimos que el pan ya estaba terminado.
Exacto, voy para allá.
¿Qué resultado me arroja?
Costo de la producción terminada, porque ya está terminada, todavía está en proceso.
Pero me faltó que empacar, meterlo a sus bolsitas, a sus charlitas, a sus cajitas, etc.
Entonces, ¿qué es lo que hago?
Le sumo el inventario final de producción de artículos terminados, o producción terminada, y le hago este inventario final de artículos terminados.
Y como consecuencia aquí el resultado me da.
Si yo algo terminado, lo que ya empaqué, lo que ya metí en bolsas, lo que ya pesé, lo metí en el almacén de artículos terminados, le sumo lo que estaba del mes pasado.
Y le resto el final, lo que ya se fue del almacén.
Si ya no está en el almacén, ¿dónde está, Carlos?
En los edis.
No, señor.
En la paz del mal.
¿Por qué?
Porque ya es el corto.
Ya no están mis almacenes de artículos terminados, ya no están mis almacenes.
Y si ya no está mi empresa, ¿qué quiero decir?
Ya se vendió.
Pues que ya no.
Pero como estamos hablando de toda la producción, Charly, de todos los 500 sacos de esto, más los 1.000 sacos del otro, más los 10 litros de leche, más todo eso.
Lo divido entre el número de unidades producidas.
Pero mi solución es que me da como resultado.
El costo de venta.
El costo de venta.
Lo que me costó.
Cada vez.
Lo que me costó cada coca, lo que me costó cada móvil, etc.
Ese es mi costo de venta.
Ese costo de venta.
Es el que yo paso a estar aquí.
¿Para qué me sirve el Estado de los Estados Unidos?
Para saber si yo no apunto.
¿Y para qué me sirve?
¿Sabes?
Si que no perdona presentarlo en el estado de oposición.
Así de sencillo.
Así de fácil.
¿Qué problema tienes?
Bueno, después del costo incurrido, era inventario inicial de producción y proceso.
Pero los dos son más inventario inicial.
Este es más inventario inicial de producción y proceso.
El inventario final.
De producción y proceso.
Después es más el inventario inicial de artículos terminados.
Más, perdón, era al revés, más el inventario inicial de artículos terminados menos el inventario final.
Ahora, ¿por qué es importante que ustedes se entiendan esto?
Porque cuando ustedes les enseñaron a ustedes, a ustedes les dijeron...
De los elementos del costo.
Son tres.
La materia primas, la mano de una telesta y los gastos de la producción.
Esto funciona para las empresas transformadoras de la economía, porque la comercializadora únicamente compra y vende.
Y las comercializadoras de aquí.
Las transformadoras mínimo, mínimo, van a tener tres amas.
En materia de inventarios, van a tener que el inventario de materia prima,
el inventario de progresión y proceso, y el inventario de alimentos y alimentos.
Y esos tres inventarios van a convertir en seis.
¿Por qué?
Porque van a tener un inventario inicial y van a tener un inventario final.
Va a tener un inventario inicial y va a tener un inventario final.
Lo mismo este, un inventario inicial y un inventario final.
Estos cementarios de donde salen, nuevamente repito, salen de aquí.
En cada mes, o sea, en cada periodo contable.
Puede ser mensual, puede ser trimestral, puede ser trimestral, cuatrimestral, etc.
Entonces, si te das cuenta, Carlos, lo único que estamos haciendo con el documento es que vaciar la información que nosotros ya tenemos.
Ojo, me dicen que parto del inventario final de materia prima.
¿Dónde está mi inventario?
Aquí.
Inventario inicial de materia prima.
Ya lo hago así.
Más las compras negras.
Ya determiné que tuve que aplicar los cuentes de bajas de producciones y comunicaciones sobre Roma.
Me dan el material que no es disponible.
Pero después me dice, aplícale el inventario final de material que no.
Sal, ya lo conviene.
Esta me da la materia primotrizada, más mi mano de obra directa.
Esto me da el costo brinco, más mis gastos indirectos de producción.
Me da el impuesto incurrido.
Más que inventar y iniciar la producción en proceso.
Inventar y iniciar la producción en proceso.
Menos inventario final de producción.
Esto me da el importe de producción terminal.
Ah, no, pero...
Vende.
¿Me entiendes?
Entonces, estábamos con el inventario inicial de artículos terminados y el inventario final de artículos terminados.
Como ves, lo único que estoy haciendo es acomodar el saldo de mis cuentas y ordenarlo en el documento.
¿Para qué?
Para poder determinar mi costo.
Es lo mismo que hago aquí.
Cuando hablo de ventas, pues no hablo de las ventas que le hice al Mike.
Hablo de las ventas que hice en el periodo, a los 500, a los 800, a los 1000.
¿Cuántos clientes y cuántas ventas que hace bien?
Infinidad de veces.
Entonces no voy a poner aquí venta por venta.
Pongo grafitas totales.
Únicamente arrastro saldos, es lo que ustedes enseñan como arrastrar saldos en contabilidad.
¿Para qué sirve la manita contabilidad?
A ustedes que les va a tocar hacer.
Cuando les digan, a ver, Charlie, necesito que controlar las ventas de la empresa.
Pues en el que programar ahí.
Cada factura que haga la empresa, la va a jalar y la va a acumular en esa cuenta.
Cada que yo pago, lo va a jalar y lo va a poner en esa cuenta.
Y aparte va a afectar, por ejemplo, ¿con qué país?
Con bancos.
Entonces, ¿de dónde voy a sacar el dinero?
Le voy a dar una instrucción a la máquina para que saque el dinero de banco y lo meta al inventario, por poner un ejemplo.
Porque de ahí saque el dinero y que lo ocupe.
Para que el usuario, cuando le pise enter, ya nada más le aparezca en su pantalla, bancos tanto, almacén tanto, clientes tanto, compras tanto.
¿Eso me explico?
Para eso ocupan ustedes su base de datos.
Entonces, si ponen que tienen clientes, acá vamos, tienen una base de datos, en donde no puede estar tecleando operación a operación.
El pinche usuario que le voy a decir, échate un catálogo de cuentas, cabrón, y cuando tú hagas la operación, regístrala con su número de cuenta para que la computadora entienda de quién es y a dónde va.
Digo yo que no soy informado.
Qué maldito problema tienes.
Lo que pasa, si me cuento el informe, no sabe que existe todo eso.
¿De dónde demonios?
Me va a dar un par de segundos.
No quiero que el informático cargue ya un río.
Quiero que sepa que no le va a tomar el informe.
Se puede o no se puede.
Como vamos a seguir.
Pachamacos.
Para su grupo, por favor.
Bien, continuamos.
Y así pudiéramos sacar el cargo.
¿Qué?
¿Los documentos por un momento?
Ya lo voy a abrir en este y los expresados, ¿qué onda?
Hace un rato hablábamos de legislación.
¿Por qué tenemos la obligación de reexpresar?
Pues para que refleje la realidad del dinero.
Ya en este momento, procesarlo oportuno, si quieren, vemos cómo se reexpresa el dinero.
Pero existe un documento que me refleja las cifras reexpresadas, se llama Estado Financiero Reexpresado.
Ahora, no todas las empresas lo expresan.
¿Por qué?
Por cinco poderosas razones o por una muy importante.
Porque es algo gratis.
Si a mí me dices que yo te lo expreso, tú estás al final, yo te voy a cobrar.
Entonces, normalmente, ¿quién las expresa?
Las empresas grandes, las que se dictaminan, porque es un retucito para ellas.
Por ejemplo, vivo tiene obligación de expresarse.
Ford, Chrysler, Volkswagen, Nissan, Procter& Gamble, Hermes, La Costeña, tienen una obligación.
Pero Charlie...
¿Crees que va a expresar?
No va a expresar.
No.
Va a decir, no, man, ¿qué quiero que lo represa?
Porque si yo manejo mi lana.
¿Pero tú crees que Volkswagen se conforma con decir manejo mi lana?
Va a decir, no, cabrón.
Una cosa es ventas México, ¿verdad?
Otra cosa es ventas Europa, otra cosa es Asia y así sucesivamente.
Porque lo que pasa en México no pasa en América Latina.
Lo que pasa en América Latina no pasa en Europa.
Y en Estados Unidos.
¿Qué va a pasar?
O sea, ya la inflación se comporta de manera diferente.
Es más, a lo mejor hay países en donde ni siquiera reflejan la inflación.
Pregunta a Europa.
Noruega, por ejemplo.
¿Tiene idea que en Japón se están acercando a deflación?
No, en Japón es manquemuela.
¿Y lo estás hablando de eso?
Imagínate que ya hay un...
Allá utilizan eso.
Ya hablando de inventarios.
Aquí estoy hablando de inventarios.
Hay economías, no voy a hablar de países, voy a hablar de economías, en donde ya manejan el famoso just-in-time.
Han ido a hablar del just-in-time.
Es el justo tiempo.
Y ahí tienes un tipo de chicos.
En lo que nosotros aquí, un ejemplo, en la industria pesquera,
En lo que llegas al muelle, le das cuerda a tu barquito, trepas a todo el
ganado, los avientas a remar, porque los motociclos que tienes, mi jala, en lo que sacan sus cuerditas, sus redecitas, ¿qué hacen?
Llegan los chicos japoneses con su navío, vienen, se meten a los litorales marítimos, a donde hay peces, y en lo que llegan a Japón en el mismo barco van procesando.
Y cuando llegan ya tienen incluso el producto vendido, ya nada más se entrega.
De ese tamaño está.
Pero como verás, dice tu presidenta, que ya estamos por entrar en el mundo, que a partir de que llegó el peje y ella, México ya cambió.
¿Tú qué crees?
Está muy jodida la señora.
Pero habrá quien le crea.
La respuesta ya la sabemos.
Ella igual que su abuelo.
Tiene otros datos.
No contestan así ellos.
¿Qué es lo que otros datos?
Los datos de nosotros son estos.
Actuarios son los que se dan los datos de hechos.
Pero la empresa no va a vivir de los datos de hechos.
Te lo garantizo.
¿Cómo vamos a estudiar?
¿Seguros?
Ok, pero ya vamos a empezar a entrar ahora sí en nuestro mundo financiero.
¿Vale?
Hasta aquí vamos bien, porque tenemos...
Nos obligan a perder el tiempo con una materia que se llama...
Porque en la contabilidad sí les enseñaron a cargar y abonar, les enseñaron a crear las cuentas contables, a elaborar estos documentos, a traspasar saldos,
al origen de las cifras, a la aplicación de las cifras.
Si sucede, supone...
Que todo eso se los enseñaron a ellos.
Aquí ya estamos repasando.
Estamos haciendo un resumen de la cuenta de finanzas.
Hasta aquí, vamos a su vez.
Ok, por lo tanto, empezaron a entrar a los...
¿Qué hora es?
Un 44.
Casa nada.
Ahorita le echamos el kilogramo.
Vamos a empezar a entrar en este mundo financiero.
¿Cómo le empezamos?
Vamos a ver cómo se ha estado.
Ahí tenemos más o menos una función del Estado de los Estados Unidos.
Imaginemos que ese Estado de los Estados Unidos se va a encontrar con el Estado de los Estados Unidos.
Diferentes métodos de análisis.
¿Por qué la universidad está interesada en ustedes con los métodos de análisis?
Se nos acabó la ley, entonces, ¿qué podemos volver a realizar?
E.
P.
Del.
P.
P.
P.
Como verán, ya estamos...
Vamos a empezar a entrar en nuestra chamba, nuestra verdadera chamba.
Esta es nuestra comunidad.
Porque yo vengo de analizar e interpretar la información.
Porque si ustedes logran hacer eso, y al final del día voy a ser un poco más ambicioso.
¿Vale?
Yo no quiero decir que ustedes lo hagan.
Yo les voy a decir lo mismo.
Que trato de enseñarles a mis alumnos contadores, porque para mí no hay diferencia.
Yo trato de atender de la misma manera a los informáticos que a los contables.
Aunque yo soy contador.
Trato de atender de la misma manera a mis alumnos informáticos, administradores de negocios internacionales que a los contables.
Aunque yo soy contador, porque todos son mis alumnos.
Trato de atender igual a mi salud mundial, que son los abogánsters, que son los ingenieros.
¿Por qué?
Porque también son mis alumnos.
Yo no estoy peleando con un...
Trato de que todos aprendan.
¿Ok?
Y les voy a decir lo mismo que les digo a los contadores, porque también son los mismos.
Y dije, voy a ser un poco más ambicioso.
Por ejemplo, yo a mis contadores los cajeteo y los devuelvo.
Y se los echa del carro.
¿Para qué veniste aquí?
Para ser contador.
¿Y para qué quieres ser contador?
Ajá, pues porque al final pretendo ser el contador de la empresa.
¿Cuál es la razón?
No soy la que me contrate.
Sería bueno el punto de vista de mi amigo, llegar a ser contador de la paz.
¿Es el contador general?
Sí, porque es el mandamás de la empresa.
¿Estamos de acuerdo?
Él va a ser el machucapapas de la empresa.
Pero yo le diría, ¿y te vas a conformar con ser contador de la empresa?
¿Y por qué no te pones a pensar que tú pudieras ser el doy mi vida?
Pues aquí te preparamos para que hagas crecer empresas.
Para que esas empresas florezcan, produzcan, crezcan.
¿Y por qué no pones tu propio encaje?
Si te vamos a dar los conocimientos necesarios para que lo hagas.
Es lo mismo que yo les digo a ustedes.
A ver, Charlie, ¿para qué quieres ser licenciado en informática y ser el machucapapas del área de sistemas?
Porque no pones una firma de sistemas y eres dueño de la empresa.
No te expotes.
Mientras de que la capacidad y los conocimientos puedes aspirar a ser algo más que un pinche piado.
Disculpenme, pero yo no soy conformista, señoras.
Sí, me voy a ir a entender.
Cuando tú seas el empresario, ya no vas a ser el que va a arrastrar esto, vas a ser el que va a leer esto.
A ver cómo va mi negocio, cuántos clientes tenemos, a quién estamos dando soporte, quién nos necesita, a dónde nos podemos meter, qué les podemos implementar, qué les podemos vender.
Hoy la tendencia es que todo se está sistematizando, señores.
Ustedes se ponen en truchas.
¿Qué puede pasar?
Ciberseguridad, según ellos.
Porque van a decir, no le echar y te pueden secuestrar tu información.
Pueden entrar a tu sistema y te lo pueden secuestrar.
¿Sabes cuánto te van a pedir para ejecutártelo?
A nosotros nos ha quedado en el medio.
Ya tengo bien, estoy preocupado, sin música, sin datos, sin información, sin información clasificada.
¿Por qué no lo hace?
Guarda el sistema.
¿Por qué no lo hace?
Así te contestan.
Así te contestan.
Si nos piden, son de pendejos, algunas pegas pueden con la operación de la empresa, ¿cómo la van a proteger?
En el despacho de ciberseguridad.
¿Qué voy a hacer?
¿Unas tigres?
Son simples y simples.
Abusados entre más cerca las funciones tengan, mejores posibilidades de éxito para la dinero.
Vamos a llegar a un momento, señores, en los que nosotros, sin hacer todas estas alugadas, nada más con ver la estructura de la empresa, yo puedo identificar muchas cosas.
Muchas.
Nada más con ver, es que va a salir con más experiencia, con más conocimiento.
Este va a ser un estado de posición financiera igual a este estado de posición financiera.
Los dos tienen...
No, me voy a adelantar.
Aún no nos han contestado.
Muy bien.
Vamos a partir de otra historia.
Ya estoy pensando que con la pulsa de cintura lo pueden leer, pero me leen.
Excuse me.
We don't want to see that.
Vamos a algo más sencillo.
Vamos a hacer desde el verbo.
Así, con cucharita, un niño, un poquito.
Vamos a un segundo más, gracias.
En ese momento, ¿qué es lo que es?
Que este y este es el mismo.
¿De acuerdo?
Esto es una copia fotográfica, es otra impresión,
Si no te pones en el cine, así es por el estado.
Pero es el mismo.
Vamos a repasar desde lo mínimo que deben de saber y a dónde vamos a ir.
Es el mismo documento de la misma empresa.
Nada más que uno lo vamos a ver desde el punto de vista contable.
Y otro lo vamos a ver desde el punto de vista financiero.
Es el mismo documento, claro, con las mismas fuentes, las mismas cifras, la misma preexa.
Pero la forma en que lo vamos a analizar es diferente.
Tenemos contables, normales, a como lo vemos nosotros desde el punto de vista.
Aquí yo ya no necesito ser contador.
Puedo ser ingeniero, puedo ser acruaje, puedo ser contador, puedo ser administrador, puedo ser informático, puedo ser la profesión que sea.
Si yo sé manejar la información financiera.
Bueno, quiero pensar que a ustedes, desde sus inicios, les empezaron a enseñar la contabilidad de los estados financieros más o menos así.
A ver, mi niño, este es un estado de...
¿Qué dice la maestra?
Haz de cuenta que es una foto de un hombre.
Aquí vamos a ver que en el documento se va a componer de activos, pasivos y capital.
El activo lo vamos a dividir en el activo circulante, activo tipo, activo diferido, pasivo a corto y pasivo a largo.
Y empieza la maestra.
A ver, chicos.
Los activos nos van a representar bienes de hecho.
Creo que así se los explican.
Los básicos, a diferencia de los activos, me van a representar qué?
Las deudas y obligaciones.
Vamos a dividir el circulante en un hijo de un feliz.
¿Por qué?
Porque en el acto circulante vamos a mandar todas las cuentas que me representan
bienes y derechos, pero las vamos a ordenar, las cuentas, en función de su grado de disponibilidad.
Y ese grado de disponibilidad va a ser aquellas que sean menores o iguales a un año.
De ahí que cuando ustedes enseñaron a ordenar esto de un momento, la primera cuenta que siempre van a encontrar es cara.
Después viene panes.
Después inversión en la inmediata realización.
Después clientes y así se la van llevando hasta llegar a los ventas que es la última cuenta
del circulante quiero pensar que más o menos es lo que se enseña ahora porque hablamos de grado de disponibilidad
El grado de disponibilidad se refiere a la rapidez en que lo conviertes en efectivo, en dinero líquido.
Entonces, de ahí, de la cualidad de caja.
Yo no tengo roca porque no tengo más que abrir el cajón del escritorio y ahí están los clientes.
Así de sencillo.
Por eso hablamos de disponibilidad.
Sin embargo, las deudas y obligaciones las vamos a registrar en función a su grado de exigibilidad.
¿Qué tan exigible es?
Y este también tendrá que ser menor o igual a una.
Por eso tiene ambos lados.
Correcto.
Y tendrá que ir a la misma.
Hasta ahí lo vi.
Bueno.
Si ya vimos que caja, yo dejo más que abrir el cajo, sacar el billete, ¿qué cuenta en ese día?
No hay.
Porque yo, por ejemplo, en mi cuenta de cheques, yo no tengo más que elaborar un título de crédito denominado cheque, y un cheque no es más que una orden incondicional de pago que podrá ser que
al portador o nominativo.
En donde yo extiendo el cheque, se lo doy al IBM y lo mando a la esquina.
¿Sabes qué?
Cambia de este cheque.
¿Qué va a hacer mi IBM, mi esclavo?
Como chiquillo se va a la ventanilla.
Lo van a acreditar que sea un charro.
Ah, sí, un charro.
Sí, sí, ahí sale.
Y en friega me trae la mano.
Quiere decir que esa cuenta es inmediatamente disponible.
No es inmediatamente porque no lo tengo a la mano, pero es inmediato.
No tengo más que mandar por el dinero y me lo trae.
Y el dinero está garantizado, está asegurado porque está en mi cuenta de bancos.
Quien la controla soy yo, quien sabe cuánto hay yo, soy yo, quien lo saca soy yo, quien lo gasta soy yo, quien lo mete soy yo.
¿Estamos de acuerdo?
¿Qué cuenta le seguiría?
Inversiones de inmediata recesión.
¿Cuál es la inversión?
Que en vez de que el dinero esté en mi cuenta de cheques, en el mismo banco yo hablo de un contrato que puede ser un pagaré con rendimiento liquidado en capital más intereses, que es lo que ustedes vulgarmente conocen con el nombre de inversiones a plazo.
En donde el banco me quita el dinero temporalmente a un plazo, por ejemplo, de 28 días, pero al término del plazo me la devuelve, pero me lo devuelve más intereses.
Quiere decir que mi lana está generando.
Pero si yo quiero, cancelo la inversión y me regresa mi lana.
Entonces es también inmediatamente disponible.
De eso, hay unas situaciones que son, como de que de plano no lo puedes sacar hasta que termine el emplazo.
Vamos a, si quieres una vez lo tocamos.
Eso no sería de inmediato.
Sí, también de inmediato.
Porque en inversiones, que son las 28 días, o sea, menos un mes, como pagares, pero si tú quieres ser más tigre, quieres ser más financiero, yo me vi en este.
Pero ya que hiciste el recate de la plata baja al primer piso, no pasa nada.
Aquí está el tema.
En vez de que contrates un pagaré con un beneficio de liquidez, que nos interese, pasa 28 días, yo te recomendaría que te quites de bancadas y mejor envíate 16 meses.
¿Por qué?
Porque CETES, aunque también trabaja 28 días, ¿pero qué sucede?
Trabaja a plazo, digo, a tasa de descuento.
Eso es lo que debieron haber enseñado en matemáticas financieras.
El padre, al ser a plazo, te tienes que esperar a que te unen los 28 días.
Si no terminan los 28 días, aunque tú vayas y le digas a tu banco, no te va a regresar ni nada.
Porque tú firmaste y te comprometiste a deshacer los 28 días.
Pero en los CETES no.
¿Por qué?
Porque los CETES es un certificado de la tesorería de la federación que trabaja a tasa de descuento.
¿Qué quiere decir?
Que si tú invertiste a los 28 días, pero por poner un ejemplo,
A los 15 días se te olvidó que no completaste la nómina y necesitas dinero.
Reviendas el 7 y en 24 horas tienes que pagar.
Si a la semana necesitas dinero porque te quieres ir al mundial,
Reavientas tu sede y a nosotros nos tienes que dar.
¿Qué es lo que va a pasar?
Va a ser con sacrificio de la casa, porque va a ser a descuento.
¿Qué quiere decir esto?
Que te van a pagar menos intereses, pero tienes disponibilidad.
Ya son las 10.
No me digas.
Gracias.
Gracias.
Básicamente, para que ustedes empiecen, vamos a comenzar con los métodos.
Y el primer método va a ser el método de las horas.
Para que ya le vayan a meter al agua a los niños.
¿Está bien?
¿Cómo vamos hasta aquí?
